_id,app,appVersion,reviewText,author,date,ratingStars,ArDoc classification,classification,class1,class2,class3,copied to 30each,class4,class5
57894f8f819cb706e92396bc,OS Monitor,3.5.0.5,"FAILS to work! Fails to work every time that I try starting it...with it instead just showing zeros for nearly everything. I've inquired with them several times about it, yet they've never responded. I'm rooted, and ALL other similar process-related Apps work correctly such as 3D Process Monitor, so why won't this one work???! VERY DISAPPOINTING! (NOTE: This App ONLY fails like this when its settings are set for it to ""Enable Root Privilege"", otherwise it works okay. It is ""Granted"" root but repeatedly keeps asking!)",Mark O,20/06/16,1,OTHER,PROTECTION,SECURITY,ERROR,,Y,,
57894f8a819cb706e92396b8,OS Monitor,3.5.0.5,"Love it Must have, but sometimes a bit slow, because eats much itself.",Alex Y. Ringer,26/06/16,5,OTHER,RESSOURCES,PERFORMANCE,ERROR,,Y,,
57894f86819cb706e92396b0,OS Monitor,3.5.0.5,Great app I like the UI and functionality. Expert mode helped me narrow down high CPU to SD damage before I lost the data from it. Thanks a lot. Please implement donations :D,Adam Wonski,13/07/16,5,INFORMATION_GIVING,RESSOURCES,UI,PRICE,,Y,,
57894031819cb7066ab403fc,Pixel Dungeon,1.9.2a,"What's the point? I willing ""donated"" $5 thinking I would unlock some extra content, or even the option to SAVE my progress. This is a fun FREE game, but I genuinely do feel cheated out of my money. Bottom line, fun game but not worth the $5 as there is no added content /value.",Akoni Kline,27/12/15,2,OTHER,PRICING,PRICE,UI,,Y,,
57893fd4819cb7066ab403ba,Pixel Dungeon,1.9.2a,"best rogue-like around! this is an amazing game! it's free! they don't beat you over the head asking for a rating! IAP? nope! just a $5 donate button, which you will definitely want to hit after you see how awesome this game is!",walt x,14/01/16,5,OTHER,PRICING,PRICE,UI,,Y,,
57893fce819cb7066ab403b1,Pixel Dungeon,1.9.2a,"Awesome game, but a idea... Can you make a DLC or something for like, a new chapter for Pixel Dungeon? Would be appreciated if you did. Example: Dracula's Curse of Pixel Dungeon. Just a example, probably something better. Also, make it be like $0.99 for DLC, or at least $2.00? Plz make a new chapter or something cool to the strory!",xXJayKaiXx,15/01/16,5,OTHER,PRICING,PRICE,,,Y,,
57893fc0819cb7066ab403a9,Pixel Dungeon,1.9.2a,Excellent game I would have gladly paid $10 for.,Lanis Watkins,17/01/16,5,OTHER,PRICING,PRICE,,,,,
57893ed3819cb7066ab402f3,Pixel Dungeon,1.9.2a,Great game I Donated 5$. Please do so if you realize that you play this game often without seeing ads or having to pay for ad ons,Ryan Martinez-Ukulele lessons,29/03/16,4,OTHER,PRICING,PRICE,,,,,
57893e16819cb7066ab40224,Pixel Dungeon,1.9.2a,No saved game data when char is dead as meat. Difficult.,Parcksz Aleguiojo,05/07/16,1,OTHER,USAGE,APP USABILITY,,,,,
57893e0c819cb7066ab40218,Pixel Dungeon,1.9.2a,"Awesome game, but.. I love the game, its simple, cool, and it kills time anywhere, I just wish it was available on windows phones (my phone is wp8.1 and tablet is android)",GÃ_nther Waffleberg,12/07/16,5,FEATURE_REQUEST,COMPATIBILITY,APP USABILITY,DEVICE,,Y,,
578945de819cb706b00a7369,Simon Tatham's Puzzles,2016-01-13-0847-1d9d6cb,"I've only used this for a day, but I really appreciate how quickly I can get in, do a puzzle, and then get out.",Tom Witmer,17/04/16,5,OTHER,USAGE,APP USABILITY,,,,,
578945bc819cb706b00a732c,Simon Tatham's Puzzles,2016-01-13-0847-1d9d6cb,"I spend hours on these Free, no ads, doesn't use my data, and fun!",Sidney Billstein,11/07/16,5,OTHER,PROTECTION,PRIVACY,LICENSING,,Y,,
578945b9819cb706b00a732b,Simon Tatham's Puzzles,2016-01-13-0847-1d9d6cb,"Stellar app The customizability, ease of use, lack of ads, multitude of games, and randomly generated puzzles makes this the best app, by far, for any puzzler. My only complaint is that within Black Box, there is no option to automatically fire the laser beams after generating a puzzle. But even this is very minor and only begins to show itself in the larger grids. 10/10 overall and in almost every category. Thanks for this amazing app, and I look forward to the future of it!",Matthew Krauze,12/07/16,5,OTHER,USAGE,APP USABILITY,UI,,Y,,
5789500d819cb706e9239746,Terminal Emulator for Android,1.0.70,Useful when I needed to execute some commands,Cristian CJ,05/07/16,5,INFORMATION_GIVING,USAGE,OTHER,,,Y,,
5789500d819cb706e9239747,Terminal Emulator for Android,1.0.70,Can't Install on zenfone 2 I needed to install Linux on my phone which depends on terminal emulator. For some reason the won't install on my device(x86 arch problem?) So I couldn't do what I wanted,basant mudalgi,05/07/16,3,INFORMATION_GIVING,COMPATIBILITY,DEVICE,ERROR,,Y,,
5789500b819cb706e9239741,Terminal Emulator for Android,1.0.70,What happened? Special keys no longer function on my Nexus 6P. Any suggestions? Back to 5 stars once this is working again.,Lucas Paolella,08/07/16,5,OTHER,COMPATIBILITY,DEVICE,ERROR,,,,
57895008819cb706e923973a,Terminal Emulator for Android,1.0.70,Can't Ctrl+C using Google Keyboard What gives? I can't do ctrl+c with the google keyboard. I'm using the latest versions of the apps.,David Heisnam,11/07/16,4,OTHER,USAGE,UI,ERROR,,,,
57894ac7819cb706b00a7917,Turbo Editor ( Text Editor ),2.4,Probably the only code editor that saves to the external sd card on lollipop,Matteo Brusa,26/01/16,4,OTHER,COMPATIBILITY,HARDWARE,ANDROID VERSION,,,,
57894aae819cb706b00a78fd,Turbo Editor ( Text Editor ),2.4,"Good, unless you have a bluetooth keyboard Works very well and has syntax highlighting with a variety of languages (but doesn't seem to understand some ruby constructs). However, this app ignores anything involving a shift key on my bluetooth keyboard. Other installed apps to register these key combinations. If you only plan to use the on-screen keyboard, this app is awesome. Otherwise, you can do better than an app that will not allow capital letters from your main keyboard.",Christopher Thiebaut,08/04/16,4,OTHER,COMPATIBILITY,HARDWARE,ERROR,,Y,,
57894aae819cb706b00a78fe,Turbo Editor ( Text Editor ),2.4,"Sadly unusable on the Pixel C bluetooth keyboard On the Pixel C keyboard, any character typed in combination with the Shift-key does not show up, like :""!@#$%^&*()&lt;&gt;? This appears to be an easy glitch to fix :)",Hugo van Galen,08/04/16,2,OTHER,COMPATIBILITY,HARDWARE,ERROR,,Y,,
57894ab0819cb706b00a78ff,Turbo Editor ( Text Editor ),2.4,"It looks nice but it's unusable for me. It constantly switches cases to lowercase. It sometimes deletes a character I already written and I have to write extremely slow or it will miss half of the word. I didn't have the same problem with other editors, so I will stick with those.",Fabia,08/04/16,1,PROBLEM_DISCOVERY,USAGE,APP USABILITY,ERROR,,Y,,
57894aaa819cb706b00a78fb,Turbo Editor ( Text Editor ),2.4,"Aamzing This is the best editor i have ever used in Android, except one problem and i hope you get it fixed soon so i can get the Pro version the problem occurs when i am using my external keyboard i can't use the Shift key its really important because most special characters used in coding are accessible only through Shift and since iam using external keyboard i cant access the row key provided in the app.",Zakaria Mansoor,16/04/16,5,INFORMATION_GIVING,COMPATIBILITY,HARDWARE,LICENSING,ERROR,Y,,
57894aa2819cb706b00a78f9,Turbo Editor ( Text Editor ),2.4,"License gone I bought this as at the time it was the best editor, when I was reinstalling my phone I couldn't get back the full version that I had bought, so I was tricked into making a donation for the full version which didn't work. So basically I have paid for this app twice and I won't be giving you anymore money, if you want me to assess the app as a proficient web dev then give me my license back and I will write another review. I am quite sure it was the devs who deleted my licence between versions and not my er",simon giugni,23/04/16,1,OTHER,PRICING,LICENSING,PRICE,ERROR,Y,,
57894aa2819cb706b00a78f8,Turbo Editor ( Text Editor ),2.4,Doesn't save system files Cannot save system files such as feature.xml. it says read only system. Then why the heck do you request for root access?? Why should I trust this app?,Azar Asgarov,24/04/16,1,INFORMATION_SEEKING,PROTECTION,SECURITY,ERROR,,Y,,
57894a9c819cb706b00a78f5,Turbo Editor ( Text Editor ),2.4,"Looked OK, but it needs major bug fixes to be usable After trying this app out for about 2 minutes, it was freezing for 2-4 seconds every 3 lines of code I was looking through. I'm using KitKat 4.4.2. If you can fix the freezes let me know and I'll try your editor again. I was reading through a .vbs program.",Peter Steinhardt,27/04/16,2,OTHER,RESSOURCES,PERFORMANCE,ERROR,ANDROID VERSION,Y,,
57894a97819cb706b00a78f3,Turbo Editor ( Text Editor ),2.4,"Beautiful app Fully functional, bug free. Like to see FTP support and compiler option for PERL & PHP. Will pay for it of course",Anand Betanabhotla,02/05/16,4,OTHER,PRICING,PRICE,,,Y,,
57894a97819cb706b00a78f0,Turbo Editor ( Text Editor ),2.4,"File unable to save, error! ""Permission denied"" The app gives an error message when I hit save, and fails to save! Also, I'd like to be able to easily hit a button that adds a timestamp to that section of the text!",Donovan Magryta,27/05/16,2,INFORMATION_GIVING,USAGE,UI,ERROR,,Y,,
57894a95819cb706b00a78ef,Turbo Editor ( Text Editor ),2.4,Only 601 lines shown I downloaded this app hoping to be able to view my long javascript files on mobile. I was dissapointed to see that only 601 lines are shown in it. Thinking it might be limitation of the free version i paid for paid version still it is showing 601 lines. I am very frustrated and dissapointed . Fix it and help me.,Varun m,29/05/16,1,INFORMATION_GIVING,PRICING,UI,ERROR,LICENSING,Y,,
57894a95819cb706b00a78ee,Turbo Editor ( Text Editor ),2.4,"Support the devs, donate.",DoÄŸancan YiÄŸit,29/06/16,5,OTHER,PRICING,PRICE,,,Y,,
57894a93819cb706b00a78ec,Turbo Editor ( Text Editor ),2.4,"Freezing issues On my phone (Galaxy S3 neo) it is unusable due to frequent short freezes. Also, the keyboard's spell check feature cannot be enabled whereas the (for me useless) syntax highlighting cannot be turned off.",Hans Deeg,05/07/16,2,FEATURE_REQUEST,RESSOURCES,PERFORMANCE,DEVICE,ERROR,Y,,
57894b4a819cb706b00a7985,Tweet Lanes,01/04/01,"Thank you Mr. Lacy Many other annoying Twitter apps out there, want money, provide ads, and just make it inconvenient to use. I have switched to yours as I no longer trust Twitter's own with access to my contacts. Thank you for the work you've done on this.",Levi Richardson,07/11/15,5,OTHER,PROTECTION,PRIVACY,PRICE,,y,,
57894b4a819cb706b00a7983,Tweet Lanes,01/04/01,"GIF SUPPORT PLS Feature-rich, small size, clean UI, and maybe a widget",A Google User,19/12/15,5,OTHER,USAGE,UI,PERFORMANCE,,Y,,
57894b48819cb706b00a7981,Tweet Lanes,01/04/01,Can't open images directly on MM Been using this for ages but since I moved to marshmallow crashes when I tap on images. Don't think it's going to be updated :(,Chris Halsey,12/02/16,3,PROBLEM_DISCOVERY,COMPATIBILITY,ANDROID VERSION,ERROR,,Y,,
57894b48819cb706b00a797f,Tweet Lanes,01/04/01,Don't like the word limit in DM's.Would also like to rearrange the lanes instead of scrolling back and forth.,Sarcastically Deranged,14/02/16,3,OTHER,USAGE,UI,,,Y,,
57894b48819cb706b00a7980,Tweet Lanes,01/04/01,Used to be the best Twitter client ever but since the Marshmallow upgrade it crashes everytime I click on a photo. Unfortunately the contact developer feature elicits no response and I'm now looking for a replacement. Very disappointing.,Joe Fawcett,14/02/16,3,OTHER,COMPATIBILITY,ANDROID VERSION,ERROR,UI,Y,,
57894b43819cb706b00a7978,Tweet Lanes,01/04/01,"Hasn't been updated since Oct 2014 Force closes when opening a picture with Marshmallow. If it could be fixed I'd definitely stay with this app, however this hasn't received an update for a year and a half now, and seems forgotten. Time to move on I guess, shame, loved this app. UPDATE: Tried the official Twitter app, it's rubbish!! Now using TwitPane and it's really good.",Dougie Cowie,08/04/16,2,OTHER,COMPATIBILITY,ANDROID VERSION,ERROR,UI,Y,,
57894b41819cb706b00a7977,Tweet Lanes,01/04/01,"Best, but.. Wish it displayed polls. Also every time I click on a picture, app force closes. On Galaxy S7",Jordan Burkey,10/04/16,4,OTHER,COMPATIBILITY,DEVICE,UI,ERROR,Y,,
57894b41819cb706b00a7975,Tweet Lanes,01/04/01,Great app but needs inprovement I would give this app 5 stars if it did not freeze up which is quite frequent and if there were a way to block bullies and trolls. They are more prevalent than ever on twitter. This a a much needed feature. Other than these issues it's the best twitter app by far.,Jeannie Hartley,16/05/16,3,OTHER,RESSOURCES,PERFORMANCE,UI,ERROR,Y,,
57894b3f819cb706b00a7974,Tweet Lanes,01/04/01,"Looked promising But every time I clicked on a picture to open it the app crashed so deleted it,Galaxy S6 Edge , Marshmellow.",Dermot Egan,28/05/16,1,OTHER,COMPATIBILITY,DEVICE,ANDROID VERSION,ERROR,Y,UI,
57894b3f819cb706b00a7973,Tweet Lanes,01/04/01,"Great app, but not work well with Marshmallow It has issue with Marshmallow when click on picture. Otherwise a perfect app.",Nontavit Anontwatanawong,29/05/16,3,OTHER,COMPATIBILITY,ANDROID VERSION,ERROR,UI,Y,,
57894b3f819cb706b00a7972,Tweet Lanes,01/04/01,"Great This is the best free twitter client, if you're not willing to pay the 4.49 for Fenix. Easy to use, keep up the great work Chris Lacy!",Marco Medel,10/06/16,5,OTHER,PRICING,PRICE,APP USABILITY,,Y,,
57894b3c819cb706b00a7970,Tweet Lanes,01/04/01,"Not as good as it used to be Since I got my update to Marshmallow,it crashes every time I click on an image. Hope there will be a bug fix for this.",Trevor McElroy,18/06/16,3,OTHER,COMPATIBILITY,ANDROID VERSION,UI,ERROR,Y,,
57894b3c819cb706b00a796f,Tweet Lanes,01/04/01,"Best app for Twitter There are bugs, close app when trying to open any media and can't watch any media. Hope to improve it soon with marshmallow version.",mr code,11/07/16,2,OTHER,COMPATIBILITY,ANDROID VERSION,UI,ERROR,Y,,
57894975819cb706b00a7775,Wally,01/06/01,"Once one of the Greats This used to be my go to app for wallpapers. Absolutely loved it but seems to now be unusable with Marshmallow have tried the app on a Nexus 6p, S7 Edge and OnePlus 3. Same issue constant crashes when loading images and often won't save. Would love to see it great again!",Steve LeGrand,27/06/16,3,OTHER,COMPATIBILITY,ANDROID VERSION,DEVICE,UI,Y,ERROR,
57894975819cb706b00a7776,Wally,01/06/01,Crash Grate app but crash all the time within 3 to 5 minutes after open the app on my Samsung galaxy s5,à_°à¥‹à_¶à_¨ à_•à¥Åà_œà¥‚à_°,27/06/16,2,PROBLEM_DISCOVERY,COMPATIBILITY,DEVICE,ERROR,,Y,,
57894972819cb706b00a7773,Wally,01/06/01,"Feature Request Please implement the ""atleast"" there is no gui for this parameter on the wallheaven site, but it can be used on url as stated on the site forums, there is other new query param that you could take a look",Victor Santos,30/06/16,4,OTHER,USAGE,UI,,,Y,,
5789496f819cb706b00a776f,Wally,01/06/01,Hate it Crashes very often,Huzaifa Farooq,02/07/16,1,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496f819cb706b00a7771,Wally,01/06/01,"Constant crashing, pictures disappear. Used to be good.",griddark,02/07/16,2,OTHER,RESSOURCES,UI,ERROR,,Y,,
5789496e819cb706b00a776d,Wally,01/06/01,It crashes It keeps on crashing,Ian Cruz,03/07/16,3,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496e819cb706b00a776a,Wally,01/06/01,Used to be better Had to drop to 3 stars due to constant crashing. It's so frustrating. Please fix this i am a huge fan of your wallpaper collection.,Sahaban Nayak,04/07/16,3,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496e819cb706b00a776b,Wally,01/06/01,Crashes Shuts down with a min of opening ... Please fix,Saiful Islam,04/07/16,3,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496d819cb706b00a7768,Wally,01/06/01,Keeps crashing Crashing nonstop. Totally unusable!,Kylthur L.,05/07/16,1,OTHER,RESSOURCES,ERROR,,,Y,,
5789496d819cb706b00a7769,Wally,01/06/01,"Decent Decent Wallpapers, but the app glitches often making it impossible to get some wallpapers",Mobile Sensei,05/07/16,3,OTHER,RESSOURCES,ERROR,,,Y,,
5789496d819cb706b00a7766,Wally,01/06/01,Hands down best wallpaper app but... It has been for awhile but it keeps crashing whenever I hit on an image thumbnail. Please fix the issue thanks.,Darryl Cheng Lin Wei,07/07/16,3,PROBLEM_DISCOVERY,RESSOURCES,UI,ERROR,,Y,,
5789496d819cb706b00a7767,Wally,01/06/01,Where are new updates? But crashes after every 5 seconds so its usless plz fix it asap,Raj Wedhikar,07/07/16,3,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496b819cb706b00a7765,Wally,01/06/01,good app but crash its a good app.. using 5-6months..but need update.. its automatically stopped when i click on image or scroll fast.. please fix this,Rishi Sur,08/07/16,5,INFORMATION_GIVING,RESSOURCES,UI,ERROR,,Y,,
5789496b819cb706b00a7764,Wally,01/06/01,Fix it In some pics it stops working fix tht please,Jessie Contreras,13/07/16,2,PROBLEM_DISCOVERY,RESSOURCES,ERROR,,,Y,,
5789496b819cb706b00a7762,Wally,01/06/01,Sucks App shuts down frequently,Mahitha Vemuri,14/07/16,1,OTHER,RESSOURCES,ERROR,,,Y,,
57893b06819cb7066ab3fe7e,Xabber,1.0.30,"Best XMPP App. Bring Dark Back! Will get 5 stars when: Dark themes return. Please add ?style? Option, I don't enjoy new bubble type left/right post/reply layout, provide options including the previous all left&plain text style. OneUp it by doing a custom tunable styling options feature! Miss the red notice icon. Even so, best xmpp app by far! Just found VIP Version and will 'upgrade' soon. Copy/Quote works! But resuming from notification no longer respawns in the previous chat room, it always goes to main screen :( mwaa",Ryan Fulcher,26/07/15,3,OTHER,PRICING,UI,LICENSING,,,,
57893add819cb7066ab3fe57,Xabber,1.0.30,Great for Openfire Played around with other pm clients and this was the best on my LGG3. I definitely would recommend. Liked it so much I paid the $3 for the VIP version.,Bobby French,04/10/15,5,OTHER,PRICING,DEVICE,PRICE,LICENSING,Y,,
57893ab8819cb7066ab3fe2a,Xabber,1.0.30,Battery Drain off the charts! Tried to use this with Olark. The battery drain is mind blowing. Sucks my battery dry in 2 hours on my S6 Edge+ making the app useless. A shame.,Mike Biddle,04/03/16,2,OTHER,RESSOURCES,BATTERY,ERROR,DEVICE,y,,
57893ab8819cb7066ab3fe28,Xabber,1.0.30,"Good App Works well, seems very secure and all, would ask the developers to seriously consider adding compatibility for a panic button app.",Jesus Chris,09/03/16,4,INFORMATION_GIVING,PROTECTION,SECURITY,UI,,y,,
57893ab7819cb7066ab3fe25,Xabber,1.0.30,Account not adding In lollipop version account not adding when im clicking the option my play store automatically open and sayd download this app ..... Plz fix it,Sam khan,25/03/16,1,PROBLEM_DISCOVERY,COMPATIBILITY,ANDROID VERSION,UI,DEVICE,y,ERROR,
57893ab4819cb7066ab3fe22,Xabber,1.0.30,"Liked it but it always goes offline, when I don't use it. It used to work until some update on my xiaomi phone destroyed this feature.",Laszlo Toth,05/04/16,4,OTHER,COMPATIBILITY,DEVICE,ERROR,,y,,
